filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
WV2022.txt,West Virginia,Justice_Jim,71,0,"They stepped up, lost a lot, didn't they?",they,do,.45243168
WV2022.txt,West Virginia,Justice_Jim,71,0,There’s no question we can make education better and better can we not all the time.,education,well,.66942424
WV2022.txt,West Virginia,Justice_Jim,71,0,"They never believed in West Virginia, that we could do it.",do,it,.46025267
WV2022.txt,West Virginia,Justice_Jim,71,0,"Now, so let's just take a moment.",take,moment,.51303625
WV2022.txt,West Virginia,Justice_Jim,71,0,We did it with 10 million dollars.,do,it,.46025267
WV2022.txt,West Virginia,Justice_Jim,71,0,"They stepped up, lost a lot, didn't they?",lose,lot,.5995872
WV2022.txt,West Virginia,Justice_Jim,71,0,I also want to propose a bill to make computer programming and coding classes mandatory in middle and high school.,middle,school,.59404051
WV2022.txt,West Virginia,Justice_Jim,71,0,"We’ve got a lot, a lot of good folks in our state government that are doing really good stuff.",good,folk,.53018504
WV2022.txt,West Virginia,Justice_Jim,71,0,"They stepped up, lost a lot, didn't they?",they,step,.47704512
WV2022.txt,West Virginia,Justice_Jim,71,0,"Give them a big round of applause, please.",give,round,.47191843
WV2022.txt,West Virginia,Justice_Jim,71,0,Thank you so much about that.,thank,you,.44988889
WV2022.txt,West Virginia,Justice_Jim,71,0,"Steve McDaniel, the job that he has done is unbelievable.",do,that,.47875604
WV2022.txt,West Virginia,Justice_Jim,71,0,They are finding out the very thing that I had said to you over and over and over and over.,find,thing,.45171541
WV2022.txt,West Virginia,Justice_Jim,71,0,"I want you to stand, hold your applause for just one second.",you,stand,.48903406
WV2022.txt,West Virginia,Justice_Jim,71,0,We’ve got our people that need that.,get,people,.37261495
WV2022.txt,West Virginia,Justice_Jim,71,0,We can't do it trying to one-up each other all of the time.,do,it,.46025267
WV2022.txt,West Virginia,Justice_Jim,71,0,But I can tell you that I am extremely grateful that you are allowing me to come late.,you,allow,.43277934
WV2022.txt,West Virginia,Justice_Jim,71,0,These people do incredible work.,do,work,.4275167
WV2022.txt,West Virginia,Justice_Jim,71,0,We have so many different people here.,many,people,.40081227
